#time	id	type	len[m]	w[m]	x[m]	y[m]	vx[m/s]	vy[m/s]	ax[ms2]	ay[ms2]
973.60	138894	car	5.00	2.00	114.58	2.36	21.27	0.51	-0.27	0.79
973.60	497141	bike	2.00	0.70	107.36	-2.94	22.95	-0.22	-0.48	0.52
973.60	874455	car	5.00	2.00	89.63	-0.43	21.22	-0.12	0.03	0.30
973.60	214925	bike	2.00	0.70	82.14	4.23	24.30	0.31	0.45	0.08
973.60	269309	car	5.00	2.00	66.55	-3.18	22.96	-0.06	-0.18	0.17
973.60	201181	bike	2.00	0.70	52.28	1.44	23.24	0.27	0.40	-0.63
973.60	352410	car	5.00	2.00	41.40	2.95	23.87	0.25	-0.19	-0.11
973.60	386127	bike	2.00	0.70	26.95	-2.80	24.09	0.65	-0.99	0.10
973.60	314376	bike	2.00	0.70	12.41	0.05	24.72	0.19	-0.12	0.21
973.70	839855	car	5.00	2.00	565.56	-3.32	23.75	-0.06	0.73	0.13
973.70	133617	bike	2.00	0.70	558.11	1.27	24.71	-0.02	-0.26	0.03
973.70	713045	bike	2.00	0.70	546.61	3.80	24.95	0.44	-0.17	0.05
973.70	616081	bike	2.00	0.70	545.87	-1.12	24.74	-0.03	-0.19	-0.06
973.70	808579	bike	2.00	0.70	516.19	0.89	24.19	0.03	-0.24	-0.06
973.70	702232	car	5.00	2.00	511.02	-3.26	23.18	-0.10	0.22	-0.13
973.70	896208	car	5.00	2.00	477.78	-0.15	23.07	-0.03	0.52	-0.21
973.70	305252	bike	2.00	0.70	473.31	-2.96	23.45	-0.04	-0.07	-0.19
973.70	774176	car	5.00	2.00	436.19	-0.43	22.22	0.24	0.27	0.05
973.70	154845	car	5.00	2.00	435.94	-3.50	22.47	0.08	0.64	0.03
973.70	358004	truck	10.00	2.50	425.95	3.13	12.11	-0.10	0.32	0.10
973.70	545491	bike	2.00	0.70	417.49	-1.94	21.78	0.13	0.31	0.02
973.70	665082	bike	2.00	0.70	414.72	-3.78	21.75	0.06	0.22	0.07
973.70	151219	bike	2.00	0.70	400.37	-1.15	21.31	0.39	1.09	-0.04
973.70	913577	car	5.00	2.00	385.44	-0.21	18.73	-0.25	-0.01	0.73
973.70	540682	car	5.00	2.00	384.44	-3.56	20.31	-0.04	0.92	-0.19
973.70	410392	truck	10.00	2.50	383.95	3.19	11.07	-0.21	-0.08	-0.00
973.70	959807	car	5.00	2.00	355.73	-1.78	18.05	-0.26	0.08	-0.22
973.70	226488	car	5.00	2.00	348.65	1.38	14.28	-0.83	-0.84	-0.56
973.70	498718	bike	2.00	0.70	335.83	3.45	18.09	-0.66	-0.36	-0.77
973.70	450065	car	5.00	2.00	329.39	-0.94	17.37	-0.58	0.24	-0.53
973.70	211329	car	5.00	2.00	328.38	-3.77	17.39	-0.14	0.77	0.30
973.70	751115	bike	2.00	0.70	323.40	2.81	17.20	-0.00	-0.64	1.05
973.70	583131	bike	2.00	0.70	314.07	0.81	18.74	-0.48	-1.08	0.33
973.70	145827	bike	2.00	0.70	306.73	0.27	17.31	-0.60	-0.68	-0.50
973.70	121644	car	5.00	2.00	305.75	-1.99	16.35	-0.76	0.64	-0.41
973.70	461442	bike	2.00	0.70	305.34	4.04	19.78	0.35	0.59	0.44
973.70	592251	bike	2.00	0.70	293.84	-3.88	19.86	-0.56	0.65	0.55
973.70	855487	bike	2.00	0.70	290.63	2.77	19.62	-0.29	0.53	-0.21
973.70	972494	truck	10.00	2.50	274.88	2.57	11.90	0.92	0.08	0.25
973.70	272831	car	5.00	2.00	266.04	-1.51	18.43	0.17	0.03	0.24
973.70	724235	bike	2.00	0.70	255.25	-4.18	22.10	0.15	-0.31	2.19
973.70	123602	car	5.00	2.00	247.93	0.63	12.85	-1.00	-0.22	-0.70
973.70	705710	bike	2.00	0.70	243.82	4.48	19.13	0.44	1.65	-1.76
973.70	943223	car	5.00	2.00	243.79	-2.49	17.12	-0.87	0.14	0.62
973.70	687501	bike	2.00	0.70	238.26	-4.47	21.47	-0.47	-0.25	3.49
973.70	894243	bike	2.00	0.70	223.43	-0.90	18.51	-1.02	0.70	0.00
973.70	329307	car	5.00	2.00	210.59	-3.17	19.17	1.16	-1.22	-0.41
973.70	280037	car	5.00	2.00	199.18	-1.30	17.87	0.79	-3.32	-0.88
973.70	890622	car	5.00	2.00	190.08	2.49	19.31	0.91	-0.81	1.57
973.70	692566	car	5.00	2.00	175.31	-3.47	19.88	0.53	-0.33	-0.78
973.70	666665	car	5.00	2.00	163.85	-0.49	19.97	0.70	-1.31	1.07
973.70	189281	car	5.00	2.00	153.60	2.40	20.58	0.59	-0.86	1.84
973.70	924744	bike	2.00	0.70	144.10	-2.76	21.57	0.14	0.12	0.96
973.70	419629	car	5.00	2.00	128.09	-0.42	20.65	0.32	0.05	0.16
973.70	138894	car	5.00	2.00	116.70	2.41	21.23	0.46	-0.36	-0.50
973.70	497141	bike	2.00	0.70	109.66	-2.96	22.89	-0.18	-0.64	0.40
973.70	874455	car	5.00	2.00	91.75	-0.44	21.18	-0.07	-0.37	0.44
973.70	214925	bike	2.00	0.70	84.57	4.26	24.33	0.31	0.23	0.06
973.70	269309	car	5.00	2.00	68.84	-3.19	22.93	-0.07	-0.34	-0.03
973.70	201181	bike	2.00	0.70	54.60	1.47	23.23	0.20	-0.09	-0.65
973.70	352410	car	5.00	2.00	43.78	2.97	23.78	0.26	-0.91	0.08
973.70	386127	bike	2.00	0.70	29.35	-2.73	24.05	0.65	-0.35	-0.06
973.70	314376	bike	2.00	0.70	14.88	0.07	24.70	0.23	-0.17	0.37
973.70	917362	bike	2.00	0.70	2.50	3.34	24.95	0.07	-0.50	0.73
973.80	839855	car	5.00	2.00	567.94	-3.32	23.80	-0.06	0.49	-0.00
973.80	133617	bike	2.00	0.70	560.59	1.26	24.76	-0.02	0.51	-0.01
973.80	713045	bike	2.00	0.70	549.11	3.84	24.96	0.42	0.12	-0.23
973.80	616081	bike	2.00	0.70	548.34	-1.12	24.73	-0.03	-0.07	-0.02
973.80	808579	bike	2.00	0.70	518.61	0.89	24.20	0.04	0.11	0.12
973.80	702232	car	5.00	2.00	513.34	-3.27	23.17	-0.09	-0.10	0.05
973.80	896208	car	5.00	2.00	480.09	-0.15	23.04	-0.04	-0.26	-0.02
973.80	305252	bike	2.00	0.70	475.65	-2.96	23.44	-0.03	-0.04	0.03
973.80	774176	car	5.00	2.00	438.41	-0.40	22.23	0.24	0.08	-0.08
973.80	154845	car	5.00	2.00	438.19	-3.49	22.43	0.10	-0.38	0.13
973.80	358004	truck	10.00	2.50	427.16	3.12	12.10	-0.11	-0.11	-0.00
973.80	545491	bike	2.00	0.70	419.68	-1.93	21.88	0.13	1.01	-0.02
973.80	665082	bike	2.00	0.70	416.90	-3.78	21.81	0.06	0.59	-0.01
973.80	151219	bike	2.00	0.70	402.51	-1.11	21.41	0.36	0.98	-0.29
973.80	913577	car	5.00	2.00	387.31	-0.23	18.74	-0.19	0.18	0.54
973.80	540682	car	5.00	2.00	386.47	-3.56	20.40	-0.04	0.83	0.02
973.80	410392	truck	10.00	2.50	385.06	3.17	11.08	-0.21	0.06	0.02
973.80	959807	car	5.00	2.00	357.54	-1.80	18.11	-0.23	0.52	0.31
973.80	226488	car	5.00	2.00	350.08	1.30	14.27	-0.89	-0.13	-0.56
973.80	498718	bike	2.00	0.70	337.64	3.38	18.05	-0.73	-0.43	-0.68
973.80	450065	car	5.00	2.00	331.12	-1.00	17.39	-0.57	0.19	0.09
973.80	211329	car	5.00	2.00	330.12	-3.78	17.40	-0.10	0.13	0.36
973.80	751115	bike	2.00	0.70	325.12	2.80	17.23	-0.15	0.30	-1.46
973.80	583131	bike	2.00	0.70	315.94	0.76	18.69	-0.46	-0.50	0.26
973.80	145827	bike	2.00	0.70	308.47	0.21	17.31	-0.65	-0.07	-0.51
973.80	121644	car	5.00	2.00	307.39	-2.07	16.42	-0.81	0.69	-0.44
973.80	461442	bike	2.00	0.70	307.32	4.08	19.80	0.38	0.25	0.24
973.80	592251	bike	2.00	0.70	295.83	-3.93	19.84	-0.52	-0.18	0.36
973.80	855487	bike	2.00	0.70	292.59	2.74	19.64	-0.35	0.24	-0.58
973.80	972494	truck	10.00	2.50	276.07	2.66	11.88	0.94	-0.14	0.18
973.80	272831	car	5.00	2.00	267.88	-1.49	18.45	0.16	0.20	-0.13
973.80	724235	bike	2.00	0.70	257.46	-4.16	22.12	0.30	0.23	1.53
973.80	123602	car	5.00	2.00	249.21	0.53	12.81	-1.06	-0.32	-0.58
973.80	705710	bike	2.00	0.70	245.73	4.52	19.21	0.23	0.88	-2.07
973.80	943223	car	5.00	2.00	245.51	-2.57	17.13	-0.78	0.09	0.92
973.80	687501	bike	2.00	0.70	240.41	-4.49	21.47	-0.11	-0.00	3.55
973.80	894243	bike	2.00	0.70	225.28	-1.00	18.56	-1.06	0.50	-0.38
973.80	329307	car	5.00	2.00	212.51	-3.06	19.09	1.01	-0.86	-1.53
973.80	280037	car	5.00	2.00	200.95	-1.21	17.56	0.98	-3.12	1.94
973.80	890622	car	5.00	2.00	192.00	2.59	19.24	1.04	-0.72	1.35
973.80	692566	car	5.00	2.00	177.30	-3.42	19.86	0.41	-0.21	-1.23
973.80	666665	car	5.00	2.00	165.84	-0.42	19.89	0.80	-0.74	0.98
973.80	189281	car	5.00	2.00	155.65	2.46	20.55	0.72	-0.25	1.30
973.80	924744	bike	2.00	0.70	146.25	-2.74	21.56	0.22	-0.16	0.82
973.80	419629	car	5.00	2.00	130.16	-0.38	20.61	0.38	-0.46	0.55
973.80	138894	car	5.00	2.00	118.82	2.45	21.23	0.42	0.02	-0.34
973.80	497141	bike	2.00	0.70	111.94	-2.98	22.86	-0.15	-0.26	0.29
973.80	874455	car	5.00	2.00	93.86	-0.44	21.11	-0.07	-0.71	0.01
973.80	214925	bike	2.00	0.70	87.00	4.29	24.38	0.31	0.57	-0.05
973.80	269309	car	5.00	2.00	71.13	-3.19	22.89	-0.06	-0.38	0.03
973.80	201181	bike	2.00	0.70	56.93	1.48	23.28	0.16	0.47	-0.41
973.80	352410	car	5.00	2.00	46.15	3.00	23.75	0.21	-0.27	-0.52
973.80	386127	bike	2.00	0.70	31.76	-2.67	24.04	0.64	-0.15	-0.06
973.80	314376	bike	2.00	0.70	17.35	0.10	24.66	0.25	-0.38	0.26
973.80	917362	bike	2.00	0.70	4.99	3.35	24.91	0.15	-0.38	0.73
973.90	839855	car	5.00	2.00	570.32	-3.33	23.84	-0.05	0.42	0.10
973.90	133617	bike	2.00	0.70	563.06	1.26	24.78	-0.04	0.20	-0.21
973.90	713045	bike	2.00	0.70	551.60	3.88	25.01	0.41	0.46	-0.09
973.90	616081	bike	2.00	0.70	550.81	-1.12	24.76	-0.05	0.30	-0.13
973.90	808579	bike	2.00	0.70	521.03	0.90	24.20	0.03	-0.05	-0.11
973.90	702232	car	5.00	2.00	515.66	-3.28	23.14	-0.12	-0.29	-0.21
973.90	896208	car	5.00	2.00	482.39	-0.16	23.07	-0.04	0.27	0.01
973.90	305252	bike	2.00	0.70	478.00	-2.97	23.45	-0.04	0.06	-0.12
973.90	774176	car	5.00	2.00	440.63	-0.38	22.27	0.22	0.41	-0.12
973.90	154845	car	5.00	2.00	440.43	-3.48	22.46	0.10	0.34	0.02
973.90	358004	truck	10.00	2.50	428.37	3.11	12.13	-0.10	0.35	0.04
973.90	545491	bike	2.00	0.70	421.87	-1.91	21.93	0.14	0.42	0.03
973.90	665082	bike	2.00	0.70	419.08	-3.77	21.86	0.08	0.52	0.21
973.90	151219	bike	2.00	0.70	404.65	-1.07	21.50	0.35	0.90	-0.09
973.90	913577	car	5.00	2.00	389.19	-0.25	18.80	-0.17	0.60	0.26
973.90	540682	car	5.00	2.00	388.52	-3.56	20.46	-0.01	0.58	0.21
973.90	410392	truck	10.00	2.50	386.17	3.15	11.05	-0.18	-0.23	0.30
973.90	959807	car	5.00	2.00	359.35	-1.83	18.19	-0.23	0.80	0.02
973.90	226488	car	5.00	2.00	351.50	1.20	14.15	-0.99	-1.14	-1.02
973.90	498718	bike	2.00	0.70	339.44	3.30	17.99	-0.77	-0.51	-0.44
973.90	450065	car	5.00	2.00	332.87	-1.06	17.48	-0.65	0.87	-0.79
973.90	211329	car	5.00	2.00	331.86	-3.78	17.41	0.13	0.06	2.31
973.90	751115	bike	2.00	0.70	326.85	2.78	17.34	-0.26	1.04	-1.17
973.90	583131	bike	2.00	0.70	317.81	0.72	18.58	-0.47	-1.03	-0.17
973.90	145827	bike	2.00	0.70	310.20	0.14	17.31	-0.71	-0.01	-0.56
973.90	461442	bike	2.00	0.70	309.30	4.11	19.82	0.33	0.14	-0.50
973.90	121644	car	5.00	2.00	309.04	-2.15	16.48	-0.84	0.60	-0.32
973.90	592251	bike	2.00	0.70	297.81	-3.98	19.85	-0.52	0.09	0.06
973.90	855487	bike	2.00	0.70	294.56	2.70	19.65	-0.40	0.07	-0.52
973.90	972494	truck	10.00	2.50	277.25	2.75	11.88	0.93	-0.05	-0.07
973.90	272831	car	5.00	2.00	269.73	-1.48	18.48	0.13	0.34	-0.24
973.90	724235	bike	2.00	0.70	259.67	-4.13	22.16	0.42	0.36	1.14
973.90	123602	car	5.00	2.00	250.49	0.42	12.77	-1.13	-0.42	-0.68
973.90	705710	bike	2.00	0.70	247.66	4.53	19.29	0.05	0.79	-1.83
973.90	943223	car	5.00	2.00	247.22	-2.64	17.19	-0.66	0.63	1.16
973.90	687501	bike	2.00	0.70	242.56	-4.49	21.51	0.12	0.39	2.39
973.90	894243	bike	2.00	0.70	227.14	-1.11	18.63	-1.10	0.71	-0.39
973.90	329307	car	5.00	2.00	214.41	-2.97	19.01	0.72	-0.76	-2.83
973.90	280037	car	5.00	2.00	202.69	-1.11	17.26	1.18	-2.94	2.00
973.90	890622	car	5.00	2.00	193.93	2.69	19.23	0.97	-0.05	-0.78
973.90	692566	car	5.00	2.00	179.29	-3.38	19.85	0.39	-0.08	-0.25
973.90	666665	car	5.00	2.00	167.82	-0.33	19.75	0.85	-1.39	0.47
973.90	189281	car	5.00	2.00	157.71	2.54	20.53	0.87	-0.21	1.49
973.90	924744	bike	2.00	0.70	148.41	-2.71	21.55	0.31	-0.02	0.90
973.90	419629	car	5.00	2.00	132.21	-0.34	20.56	0.45	-0.42	0.69
973.90	138894	car	5.00	2.00	120.94	2.50	21.17	0.50	-0.63	0.80
973.90	497141	bike	2.00	0.70	114.23	-2.99	22.86	-0.12	-0.03	0.29
973.90	874455	car	5.00	2.00	95.98	-0.45	21.11	-0.10	-0.04	-0.30
973.90	214925	bike	2.00	0.70	89.44	4.32	24.42	0.30	0.42	-0.08
973.90	269309	car	5.00	2.00	73.42	-3.20	22.86	-0.03	-0.32	0.34
973.90	201181	bike	2.00	0.70	59.26	1.50	23.27	0.11	-0.06	-0.45
973.90	352410	car	5.00	2.00	48.53	3.02	23.73	0.21	-0.24	-0.02
973.90	386127	bike	2.00	0.70	34.16	-2.60	23.95	0.65	-0.82	0.08
973.90	314376	bike	2.00	0.70	19.81	0.13	24.61	0.29	-0.56	0.38
973.90	917362	bike	2.00	0.70	7.48	3.37	24.79	0.20	-1.23	0.51
974.00	839855	car	5.00	2.00	572.70	-3.33	23.92	-0.04	0.76	0.12
974.00	133617	bike	2.00	0.70	565.55	1.26	24.84	-0.04	0.51	0.07
974.00	713045	bike	2.00	0.70	554.11	3.92	25.02	0.37	0.05	-0.39
974.00	616081	bike	2.00	0.70	553.29	-1.13	24.74	-0.04	-0.25	0.07
974.00	808579	bike	2.00	0.70	523.45	0.90	24.18	0.05	-0.15	0.16
974.00	702232	car	5.00	2.00	517.97	-3.29	23.20	-0.12	0.66	0.01
974.00	896208	car	5.00	2.00	484.70	-0.16	23.12	-0.05	0.52	-0.15
974.00	305252	bike	2.00	0.70	480.34	-2.97	23.42	-0.06	-0.24	-0.11
974.00	774176	car	5.00	2.00	442.86	-0.36	22.30	0.23	0.36	0.08
974.00	154845	car	5.00	2.00	442.68	-3.47	22.48	0.09	0.15	-0.08
974.00	358004	truck	10.00	2.50	429.58	3.10	12.15	-0.10	0.15	-0.01
974.00	545491	bike	2.00	0.70	424.06	-1.90	22.03	0.13	1.00	-0.04
974.00	665082	bike	2.00	0.70	421.27	-3.76	21.87	0.11	0.12	0.33
974.00	151219	bike	2.00	0.70	406.80	-1.04	21.60	0.34	1.00	-0.11
974.00	913577	car	5.00	2.00	391.07	-0.27	18.86	-0.15	0.54	0.20
974.00	540682	car	5.00	2.00	390.56	-3.56	20.49	-0.01	0.38	0.01
974.00	410392	truck	10.00	2.50	387.27	3.13	11.03	-0.16	-0.25	0.24
974.00	959807	car	5.00	2.00	361.17	-1.85	18.21	-0.22	0.20	0.08
974.00	226488	car	5.00	2.00	352.91	1.10	14.06	-1.09	-0.93	-0.99
974.00	498718	bike	2.00	0.70	341.23	3.22	17.89	-0.85	-0.99	-0.75
974.00	450065	car	5.00	2.00	334.62	-1.12	17.52	-0.67	0.43	-0.21
974.00	211329	car	5.00	2.00	333.61	-3.77	17.47	0.22	0.58	0.91
974.00	751115	bike	2.00	0.70	328.59	2.75	17.44	-0.40	1.02	-1.38
974.00	583131	bike	2.00	0.70	319.66	0.67	18.56	-0.46	-0.20	0.09
974.00	145827	bike	2.00	0.70	311.92	0.07	17.26	-0.80	-0.47	-0.93
974.00	461442	bike	2.00	0.70	311.28	4.13	19.81	0.14	-0.07	-1.83
974.00	121644	car	5.00	2.00	310.69	-2.24	16.55	-0.87	0.70	-0.35
974.00	592251	bike	2.00	0.70	299.79	-4.04	19.86	-0.53	0.10	-0.11
974.00	855487	bike	2.00	0.70	296.53	2.66	19.69	-0.47	0.43	-0.66
974.00	972494	truck	10.00	2.50	278.44	2.85	11.89	0.94	0.08	0.01
974.00	272831	car	5.00	2.00	271.57	-1.46	18.46	0.12	-0.19	-0.11
974.00	724235	bike	2.00	0.70	261.89	-4.08	22.10	0.42	-0.56	0.04
974.00	123602	car	5.00	2.00	251.77	0.32	12.86	-0.95	0.93	1.80
974.00	705710	bike	2.00	0.70	249.59	4.53	19.29	-0.02	-0.09	-0.70
974.00	943223	car	5.00	2.00	248.94	-2.70	17.19	-0.56	-0.02	1.04
974.00	687501	bike	2.00	0.70	244.71	-4.48	21.52	0.21	0.15	0.88
974.00	894243	bike	2.00	0.70	229.01	-1.21	18.71	-0.96	0.84	1.39
974.00	329307	car	5.00	2.00	216.31	-2.91	18.87	0.43	-1.36	-2.91
974.00	280037	car	5.00	2.00	204.41	-0.98	16.99	1.20	-2.78	2.69
974.00	890622	car	5.00	2.00	195.85	2.78	19.20	0.88	-0.34	-0.84
974.00	692566	car	5.00	2.00	181.27	-3.34	19.79	0.43	-0.60	0.48
974.00	666665	car	5.00	2.00	169.80	-0.25	19.65	0.88	-0.98	0.37
974.00	189281	car	5.00	2.00	159.76	2.63	20.49	0.88	-0.41	0.12
974.00	924744	bike	2.00	0.70	150.56	-2.67	21.49	0.41	-0.64	1.00
974.00	419629	car	5.00	2.00	134.27	-0.30	20.57	0.47	0.03	0.29
974.00	138894	car	5.00	2.00	123.06	2.55	21.16	0.55	-0.05	0.49
974.00	497141	bike	2.00	0.70	116.52	-3.01	22.84	-0.12	-0.17	-0.02
974.00	874455	car	5.00	2.00	98.09	-0.46	21.09	-0.14	-0.19	-0.37
974.00	214925	bike	2.00	0.70	91.89	4.35	24.45	0.25	0.28	-0.53
974.00	269309	car	5.00	2.00	75.70	-3.20	22.86	-0.02	0.01	0.13
974.00	201181	bike	2.00	0.70	61.59	1.51	23.32	0.10	0.44	-0.15
974.00	352410	car	5.00	2.00	50.90	3.04	23.72	0.16	-0.06	-0.46
974.00	386127	bike	2.00	0.70	36.55	-2.54	23.94	0.66	-0.10	0.08
974.00	314376	bike	2.00	0.70	22.27	0.16	24.59	0.33	-0.16	0.37
974.00	917362	bike	2.00	0.70	9.95	3.39	24.67	0.25	-1.14	0.57
974.10	839855	car	5.00	2.00	575.10	-3.33	23.91	-0.02	-0.10	0.19
974.10	133617	bike	2.00	0.70	568.03	1.25	24.82	-0.05	-0.14	-0.13
974.10	713045	bike	2.00	0.70	556.61	3.95	25.05	0.34	0.35	-0.29
974.10	616081	bike	2.00	0.70	555.76	-1.13	24.76	-0.04	0.20	-0.02
974.10	808579	bike	2.00	0.70	525.87	0.90	24.20	0.03	0.19	-0.12
974.10	702232	car	5.00	2.00	520.30	-3.30	23.22	-0.12	0.11	-0.07
974.10	896208	car	5.00	2.00	487.02	-0.17	23.15	-0.05	0.29	-0.01
974.10	305252	bike	2.00	0.70	482.69	-2.98	23.44	-0.04	0.13	0.14
974.10	774176	car	5.00	2.00	445.10	-0.33	22.34	0.23	0.38	-0.03
974.10	154845	car	5.00	2.00	444.93	-3.46	22.48	0.10	0.01	0.11
974.10	358004	truck	10.00	2.50	430.80	3.09	12.12	-0.07	-0.32	0.30
974.10	545491	bike	2.00	0.70	426.27	-1.88	22.09	0.15	0.66	0.15
974.10	665082	bike	2.00	0.70	423.46	-3.75	21.87	0.11	0.04	-0.01
974.10	151219	bike	2.00	0.70	408.97	-1.00	21.71	0.33	1.10	-0.08
974.10	913577	car	5.00	2.00	392.96	-0.28	18.90	-0.15	0.43	-0.07
974.10	540682	car	5.00	2.00	392.62	-3.56	20.59	0.01	0.92	0.18
974.10	410392	truck	10.00	2.50	388.37	3.12	10.99	-0.11	-0.39	0.43
974.10	959807	car	5.00	2.00	363.00	-1.87	18.23	-0.23	0.26	-0.05
974.10	226488	car	5.00	2.00	354.31	0.99	13.96	-1.20	-0.99	-1.12
974.10	498718	bike	2.00	0.70	343.02	3.13	17.83	-0.94	-0.66	-0.87
974.10	450065	car	5.00	2.00	336.37	-1.19	17.58	-0.71	0.57	-0.46
974.10	211329	car	5.00	2.00	335.36	-3.75	17.51	0.15	0.47	-0.67
974.10	751115	bike	2.00	0.70	330.34	2.70	17.49	-0.55	0.54	-1.44
974.10	583131	bike	2.00	0.70	321.52	0.62	18.53	-0.45	-0.33	0.12
974.10	145827	bike	2.00	0.70	313.65	-0.02	17.25	-0.87	-0.06	-0.67
974.10	461442	bike	2.00	0.70	313.26	4.14	19.81	-0.05	0.05	-1.98
974.10	121644	car	5.00	2.00	312.34	-2.33	16.52	-0.94	-0.23	-0.62
974.10	592251	bike	2.00	0.70	301.78	-4.09	19.87	-0.60	0.13	-0.77
974.10	855487	bike	2.00	0.70	298.50	2.61	19.72	-0.54	0.32	-0.78
974.10	972494	truck	10.00	2.50	279.63	2.94	11.93	0.90	0.44	-0.33
974.10	272831	car	5.00	2.00	273.42	-1.45	18.43	0.07	-0.35	-0.49
974.10	724235	bike	2.00	0.70	264.10	-4.04	22.07	0.35	-0.39	-0.70
974.10	123602	car	5.00	2.00	253.07	0.23	13.00	-0.79	1.36	1.60
974.10	705710	bike	2.00	0.70	251.51	4.53	19.16	-0.04	-1.21	-0.18
974.10	943223	car	5.00	2.00	250.66	-2.75	17.19	-0.42	-0.01	1.40
974.10	687501	bike	2.00	0.70	246.86	-4.46	21.57	0.13	0.47	-0.84
974.10	894243	bike	2.00	0.70	230.88	-1.30	18.80	-0.77	0.84	1.89
974.10	329307	car	5.00	2.00	218.19	-2.88	18.78	0.16	-0.90	-2.74
974.10	280037	car	5.00	2.00	206.09	-0.84	16.71	1.20	-2.78	2.63
974.10	890622	car	5.00	2.00	197.77	2.87	19.20	0.81	0.02	-0.74
974.10	692566	car	5.00	2.00	183.25	-3.30	19.78	0.48	-0.14	0.49
974.10	666665	car	5.00	2.00	171.75	-0.16	19.47	0.90	-1.81	0.16
974.10	189281	car	5.00	2.00	161.80	2.72	20.41	0.90	-0.75	0.17
974.10	924744	bike	2.00	0.70	152.70	-2.63	21.41	0.48	-0.78	0.64
974.10	419629	car	5.00	2.00	136.33	-0.25	20.52	0.47	-0.45	-0.01
974.10	138894	car	5.00	2.00	125.18	2.61	21.16	0.60	-0.03	0.48
974.10	497141	bike	2.00	0.70	118.80	-3.02	22.82	-0.12	-0.26	0.04
974.10	874455	car	5.00	2.00	100.19	-0.48	21.02	-0.16	-0.71	-0.26
974.10	214925	bike	2.00	0.70	94.33	4.37	24.44	0.21	-0.16	-0.34
974.10	269309	car	5.00	2.00	77.99	-3.20	22.84	-0.04	-0.16	-0.22
974.10	201181	bike	2.00	0.70	63.92	1.52	23.35	0.08	0.34	-0.21
974.10	352410	car	5.00	2.00	53.27	3.05	23.66	0.12	-0.64	-0.37
974.10	386127	bike	2.00	0.70	38.95	-2.47	23.92	0.64	-0.18	-0.19
974.10	314376	bike	2.00	0.70	24.73	0.19	24.57	0.34	-0.21	0.16
974.10	917362	bike	2.00	0.70	12.41	3.42	24.63	0.34	-0.41	0.81
974.20	839855	car	5.00	2.00	577.49	-3.33	23.95	0.00	0.42	0.21
974.20	133617	bike	2.00	0.70	570.51	1.25	24.87	-0.06	0.48	-0.10
974.20	713045	bike	2.00	0.70	559.11	3.99	25.01	0.30	-0.39	-0.40
974.20	616081	bike	2.00	0.70	558.24	-1.14	24.77	-0.03	0.15	0.17
974.20	808579	bike	2.00	0.70	528.29	0.91	24.22	0.03	0.16	-0.02
974.20	702232	car	5.00	2.00	522.62	-3.31	23.26	-0.11	0.48	0.12
974.20	896208	car	5.00	2.00	489.33	-0.17	23.13	-0.06	-0.13	-0.07
974.20	305252	bike	2.00	0.70	485.03	-2.98	23.41	-0.04	-0.30	0.06
974.20	774176	car	5.00	2.00	447.33	-0.31	22.33	0.22	-0.12	-0.09
974.20	154845	car	5.00	2.00	447.17	-3.45	22.50	0.11	0.21	0.05
974.20	358004	truck	10.00	2.50	432.01	3.08	12.11	-0.04	-0.11	0.29
974.20	545491	bike	2.00	0.70	428.48	-1.87	22.17	0.15	0.72	-0.01
974.20	665082	bike	2.00	0.70	425.65	-3.74	21.94	0.12	0.69	0.11
974.20	151219	bike	2.00	0.70	411.14	-0.97	21.75	0.31	0.47	-0.21
974.20	913577	car	5.00	2.00	394.85	-0.29	18.95	-0.14	0.46	0.13
974.20	540682	car	5.00	2.00	394.68	-3.56	20.65	-0.00	0.68	-0.09
974.20	410392	truck	10.00	2.50	389.47	3.11	10.99	-0.08	0.03	0.36
974.20	959807	car	5.00	2.00	364.82	-1.89	18.26	-0.23	0.32	-0.03
974.20	226488	car	5.00	2.00	355.70	0.86	13.86	-1.25	-1.07	-1.07
974.20	498718	bike	2.00	0.70	344.80	3.03	17.79	-1.04	-0.36	-1.01
974.20	450065	car	5.00	2.00	338.13	-1.27	17.56	-0.77	-0.17	-0.53
974.20	211329	car	5.00	2.00	337.11	-3.74	17.53	-0.04	0.17	-1.90
974.20	751115	bike	2.00	0.70	332.09	2.64	17.50	-0.67	0.02	-1.22
974.20	583131	bike	2.00	0.70	323.37	0.58	18.47	-0.44	-0.57	0.10
974.20	145827	bike	2.00	0.70	315.37	-0.11	17.20	-0.95	-0.49	-0.87
974.20	461442	bike	2.00	0.70	315.24	4.13	19.80	-0.22	-0.14	-1.65
974.20	121644	car	5.00	2.00	313.99	-2.42	16.52	-1.01	-0.01	-0.72
974.20	592251	bike	2.00	0.70	303.77	-4.15	19.85	-0.65	-0.16	-0.48
974.20	855487	bike	2.00	0.70	300.47	2.55	19.76	-0.63	0.41	-0.84
974.20	972494	truck	10.00	2.50	280.83	3.03	11.92	0.87	-0.13	-0.29
974.20	272831	car	5.00	2.00	275.26	-1.45	18.46	-0.01	0.37	-0.87
974.20	724235	bike	2.00	0.70	266.30	-4.02	22.04	0.13	-0.24	-2.22
974.20	123602	car	5.00	2.00	254.38	0.16	13.20	-0.64	1.95	1.46
974.20	705710	bike	2.00	0.70	253.41	4.46	18.77	-1.20	-3.95	-13.73
974.20	943223	car	5.00	2.00	252.38	-2.79	17.21	-0.33	0.18	0.89
